seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	151162525	151162754	230	*	.	1000	.	39.8269	-1	5.05212	115	Promoter	1	151148776	151162689	13914	2	6944	uc001exe.2	0	ENSG00000163159	VPS72	vacuolar protein sorting 72 homolog
chr16	762908	763137	230	*	.	1000	.	39.87213	-1	5.05212	115	Distal Intergenic	16	765173	767480	2308	1	79006	uc002cjd.3	-2036	ENSG00000103260	METRN	meteorin, glial cell differentiation regulator
chr1	189677863	189678092	230	*	.	1000	.	39.88516	-1	5.05212	115	Distal Intergenic	1	190066797	190444942	378146	2	339479	uc010pot.1	766850	ENSG00000162670	BRINP3	BMP/retinoic acid inducible neural specific 3
chr6	83765163	83765392	230	*	.	1000	.	39.88559	-1	5.05212	115	Intron (uc003pjp.2/90025, intron 2 of 9)	6	83602186	83775545	173360	2	90025	uc003pjp.2	10153	ENSG00000118420	UBE3D	ubiquitin protein ligase E3D
chr5	166688787	166689016	230	*	.	1000	.	39.88738	-1	5.05212	115	Distal Intergenic	5	166711843	167420187	708345	1	57451	uc021yhi.1	-22827	ENSG00000145934	TENM2	teneurin transmembrane protein 2
chr1	177198036	177198265	230	*	.	1000	.	39.9062	-1	5.05212	115	Intron (uc001glf.3/57795, intron 1 of 7)	1	177225042	177247921	22880	1	57795	uc010pna.1	-26777	ENSG00000198797	BRINP2	BMP/retinoic acid inducible neural specific 2
chr2	204916281	204916510	230	*	.	1000	.	39.97225	-1	5.05212	115	Distal Intergenic	2	204801471	204826298	24828	1	29851	uc010fua.3	114810	ENSG00000163600	ICOS	inducible T cell costimulator
chr4	30723552	30723781	230	*	.	1000	.	40.08409	-1	5.05212	115	Exon (uc021xnc.1/5099, exon 1 of 1)	4	30722037	31148423	426387	1	5099	uc021xnd.1	1515	ENSG00000169851	PCDH7	protocadherin 7
chr14	46719374	46719603	230	*	.	1000	.	40.08691	-1	5.05212	115	Intron (uc031qoi.1/100506412, intron 3 of 5)	14	46533362	46971104	437743	1	100506412	uc031qoj.1	186012	ENSG00000258700	LINC00871	long intergenic non-protein coding RNA 871
chr11	12074807	12075036	230	*	.	1000	.	40.11926	-1	5.05212	115	Distal Intergenic	11	12115543	12285329	169787	1	9645	uc010rch.1	-40507	ENSG00000133816	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
chr4	48559556	48559785	230	*	.	1000	.	40.17051	-1	5.05212	115	Promoter	4	48499380	48559729	60350	2	285527	uc003gyg.1	0	ENSG00000075539	FRYL	FRY like transcription coactivator
chr1	239115163	239115392	230	*	.	1000	.	40.18375	-1	5.05212	115	Distal Intergenic	1	239549865	240049896	500032	1	1131	uc001hyo.1	-434473	ENSG00000133019	CHRM3	cholinergic receptor muscarinic 3
chr3	196756663	196756892	230	*	.	1000	.	40.21036	-1	5.05212	115	Promoter	3	196728612	196756687	28076	2	4241	uc003fxk.4	0	ENSG00000163975	MELTF	melanotransferrin
chr3	129042838	129043067	230	*	.	1000	.	40.22364	-1	5.05212	115	Exon (uc011bkv.1/339942, exon 5 of 5)	3	129033614	129035120	1507	2	8971	uc003elx.3	-7718	ENSG00000184897	H1-10	H1.10 linker histone
chr4	84249690	84249919	230	*	.	1000	.	40.25223	-1	5.05212	115	Intron (uc003hoi.3/10855, intron 1 of 10)	4	84213614	84255966	42353	2	10855	uc003hoi.3	6047	ENSG00000173083	HPSE	heparanase
chr12	133192165	133192394	230	*	.	1000	.	40.35572	-1	5.05212	115	Distal Intergenic	12	133195403	133198972	3570	1	22953	uc001uki.1	-3009	ENSG00000187848	P2RX2	purinergic receptor P2X 2
chr20	15911044	15911273	230	*	.	1000	.	40.3904	-1	5.05212	115	Intron (uc002wot.3/140733, intron 10 of 16)	20	15966433	16030707	64275	1	140733	uc002wpd.3	-55160	ENSG00000172264	MACROD2	mono-ADP ribosylhydrolase 2
chr4	170487551	170487780	230	*	.	1000	.	40.43306	-1	5.05212	115	Intron (uc003isb.2/4750, intron 11 of 33)	4	170475194	170520348	45155	2	4750	uc003isg.1	32568	ENSG00000137601	NEK1	NIMA related kinase 1
chr18	7592382	7592611	230	*	.	1000	.	40.49971	-1	5.05212	115	Intron (uc002knn.4/5797, intron 1 of 30)	18	7567314	8406859	839546	1	5797	uc010dkv.3	25068	ENSG00000173482	PTPRM	protein tyrosine phosphatase receptor type M
chr16	67687070	67687299	230	*	.	1000	.	40.50718	-1	5.05212	115	Exon (uc010cel.1/146206, exon 29 of 29)	16	67691415	67694718	3304	2	65057	uc002etp.4	7419	ENSG00000102977	ACD	ACD shelterin complex subunit and telomerase recruitment factor
chr19	556134	556363	230	*	.	1000	.	40.51479	-1	5.05212	115	Distal Intergenic	19	544034	549920	5887	1	3004	uc031rit.1	12100	ENSG00000197540	GZMM	granzyme M
chr13	76591021	76591250	230	*	.	1000	.	40.5348	-1	5.05212	115	Distal Intergenic	13	76445174	76457948	12775	1	729420	uc001vjy.2	145847	ENSG00000178734	LMO7DN	LMO7 downstream neighbor
chr9	139509795	139510024	230	*	.	1000	.	40.59117	-1	5.05212	115	Distal Intergenic	9	139553308	139567130	13823	1	51162	uc004cid.3	-43284	ENSG00000172889	EGFL7	EGF like domain multiple 7
chr9	130248397	130248626	230	*	.	1000	.	40.6405	-1	5.05212	115	Intron (uc004brb.2/90678, intron 17 of 25)	9	130241662	130265780	24119	1	90678	uc004bre.2	6735	ENSG00000148356	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
chr5	56594835	56595064	230	*	.	1000	.	40.64271	-1	5.05212	115	Distal Intergenic	5	56526673	56560506	33834	1	65056	uc021xyv.1	68162	ENSG00000062194	GPBP1	GC-rich promoter binding protein 1
chr5	102918141	102918370	230	*	.	1000	.	40.67223	-1	5.05212	115	Distal Intergenic	5	102895106	102898490	3385	2	83594	uc010jbq.1	-19651	ENSG00000112874	NUDT12	nudix hydrolase 12
chr14	89884367	89884596	230	*	.	1000	.	40.6864	-1	5.05212	115	Promoter	14	89883698	89886137	2440	1	400236	uc001xxq.3	669	ENSG00000258920	FOXN3-AS1	FOXN3 antisense RNA 1
chr16	18990683	18990912	230	*	.	1000	.	40.71101	-1	5.05212	115	Distal Intergenic	16	18995256	19056461	61206	1	79905	uc010vao.1	-4344	ENSG00000170537	TMC7	transmembrane channel like 7
chr8	95565780	95566009	230	*	.	1000	.	40.74589	-1	5.05212	115	Promoter	8	95523206	95565746	42541	2	25962	uc003ygp.3	-34	ENSG00000164944	VIRMA	vir like m6A methyltransferase associated
chr5	170792423	170792652	230	*	.	1000	.	40.7865	-1	5.05212	115	Distal Intergenic	5	170813660	170813764	105	2	100500831	uc021yhq.1	21112	ENSG00000264249	MIR3912	microRNA 3912
chr14	74791654	74791883	230	*	.	1000	.	40.9913	-1	5.05212	115	Distal Intergenic	14	74758990	74769767	10778	2	5826	uc001xpv.2	-21887	ENSG00000119688	ABCD4	ATP binding cassette subfamily D member 4
chr12	63196835	63197064	230	*	.	1000	.	41.02359	-1	5.05212	115	Intron (uc001srk.3/57460, intron 2 of 9)	12	63037763	63328665	290903	2	57460	uc001srk.3	131601	ENSG00000111110	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H
chr10	110009788	110010017	230	*	.	1000	.	41.06732	-1	5.05212	115	Distal Intergenic	10	108338421	108924466	586046	2	114815	uc001kyo.3	-1085322	ENSG00000108018	SORCS1	sortilin related VPS10 domain containing receptor 1
chr7	18391990	18392219	230	*	.	1000	.	41.09395	-1	5.05212	115	Intron (uc011jya.2/9734, intron 2 of 12)	7	18330045	18869015	538971	1	9734	uc003sua.1	61945	ENSG00000048052	HDAC9	histone deacetylase 9
chr5	95949807	95950036	230	*	.	1000	.	41.12167	-1	5.05212	115	Distal Intergenic	5	95997741	96110385	112645	1	831	uc003klt.3	-47705	ENSG00000153113	CAST	calpastatin
chr14	49005588	49005817	230	*	.	1000	.	41.19431	-1	5.05212	115	Distal Intergenic	14	48234156	48264217	30062	2	100506433	uc001wwk.2	-741371	ENSG00000259129	LINC00648	long intergenic non-protein coding RNA 648
chr16	83249079	83249308	230	*	.	1000	.	41.20415	-1	5.05212	115	Intron (uc002fgx.3/1012, intron 4 of 13)	16	83541951	83542013	63	1	100422853	uc021tlx.1	-292643	ENSG00000263785	MIR3182	microRNA 3182
chr9	38432997	38433226	230	*	.	1000	.	41.21372	-1	5.05212	115	Distal Intergenic	9	38406525	38424444	17920	2	347252	uc004aaz.3	-8553	ENSG00000137142	IGFBPL1	insulin like growth factor binding protein like 1
chr2	220591812	220592041	230	*	.	1000	.	41.23021	-1	5.05212	115	Distal Intergenic	2	220496690	220502533	5844	1	6508	uc010fwn.1	95122	ENSG00000114923	SLC4A3	solute carrier family 4 member 3
chr1	230928835	230929064	230	*	.	1000	.	41.23064	-1	5.05212	115	Intron (uc001htz.1/10753, intron 17 of 19)	1	230883130	230937749	54620	1	10753	uc009xfg.1	45705	ENSG00000135773	CAPN9	calpain 9
chr6	5036584	5036813	230	*	.	1000	.	41.23109	-1	5.05212	115	Intron (uc003mwn.1/uc003mwn.1, intron 2 of 3)	6	4995280	5004271	8992	2	10799	uc003mwm.3	-32313	ENSG00000124787	RPP40	ribonuclease P/MRP subunit p40
chr12	129436073	129436302	230	*	.	1000	.	41.23579	-1	5.05212	115	Intron (uc001uhx.1/144423, intron 6 of 7)	12	129348681	129469509	120829	1	144423	uc010tbh.1	87392	ENSG00000151948	GLT1D1	glycosyltransferase 1 domain containing 1
chr6	91791252	91791481	230	*	.	1000	.	41.24223	-1	5.05212	115	Distal Intergenic	6	92231378	92231455	78	1	100616174	uc021zcv.1	-439897	ENSG00000263734	MIR4643	microRNA 4643
chr2	127792935	127793164	230	*	.	1000	.	41.24566	-1	5.05212	115	Distal Intergenic	2	127805599	127839641	34043	2	274	uc010yzf.2	46477	ENSG00000136717	BIN1	bridging integrator 1
chr15	46602189	46602418	230	*	.	1000	.	41.2981	-1	5.05212	115	Distal Intergenic	15	45926938	45983492	56555	1	58472	uc001zvv.4	675251	ENSG00000137767	SQOR	sulfide quinone oxidoreductase
chr16	23721427	23721656	230	*	.	1000	.	41.30917	-1	5.05212	115	5' UTR	16	23701626	23724821	23196	2	10595	uc002dma.4	3165	ENSG00000134398	ERN2	endoplasmic reticulum to nucleus signaling 2
chr15	72036307	72036536	230	*	.	1000	.	41.314	-1	5.05212	115	Intron (uc002atb.1/79875, intron 10 of 16)	15	72050172	72063547	13376	1	79875	uc002atg.1	-13636	ENSG00000187720	THSD4	thrombospondin type 1 domain containing 4
chr10	135127422	135127651	230	*	.	1000	.	41.54027	-1	5.05212	115	Intron (uc021qbf.1/118471, intron 4 of 7)	10	135092134	135125841	33708	2	10844	uc001lmh.2	-1581	ENSG00000130640	TUBGCP2	tubulin gamma complex associated protein 2
chr2	129071157	129071386	230	*	.	1000	.	41.57281	-1	5.05212	115	Intron (uc002tpt.4/9394, intron 1 of 1)	2	129023054	129076171	53118	2	9394	uc002tpt.4	4785	ENSG00000136720	HS6ST1	heparan sulfate 6-O-sulfotransferase 1
chr6	99281058	99281287	230	*	.	1000	.	41.59857	-1	5.05212	115	Distal Intergenic	6	99282580	99286666	4087	1	5454	uc003ppe.3	-1293	ENSG00000184486	POU3F2	POU class 3 homeobox 2
chr19	5151076	5151305	230	*	.	1000	.	41.68241	-1	5.05212	115	Intron (uc002mbq.4/23030, intron 22 of 22)	19	5070629	5153608	82980	1	23030	uc002mbr.4	80447	ENSG00000127663	KDM4B	lysine demethylase 4B
chr16	89763696	89763925	230	*	.	1000	.	41.69663	-1	5.05212	115	3' UTR	16	89761256	89762772	1517	1	8558	uc002foi.3	2440	ENSG00000185324	CDK10	cyclin dependent kinase 10
chr8	42713647	42713876	230	*	.	1000	.	41.71021	-1	5.05212	115	Intron (uc011lcx.2/81790, intron 5 of 5)	8	42691817	42698474	6658	2	55145	uc003xpl.3	-15173	ENSG00000131931	THAP1	THAP domain containing 1
chr11	26003614	26003843	230	*	.	1000	.	41.74784	-1	5.05212	115	Distal Intergenic	11	26210829	26684836	474008	1	63982	uc010rdr.2	-206986	ENSG00000134343	ANO3	anoctamin 3
chr5	37840388	37840617	230	*	.	1000	.	41.76947	-1	5.05212	115	Promoter	5	37840540	37875900	35361	1	100861519	uc021xxo.1	0	NA	GDNF-AS1	GDNF antisense RNA 1
chr17	67565266	67565495	230	*	.	1000	.	41.81067	-1	5.05212	115	Distal Intergenic	17	67501587	67517949	16363	1	5608	uc002jik.3	63679	ENSG00000108984	MAP2K6	mitogen-activated protein kinase kinase 6
chr8	19204003	19204232	230	*	.	1000	.	41.90403	-1	5.05212	115	Intron (uc003wzb.3/63898, intron 4 of 9)	8	19171487	19253729	82243	1	63898	uc003wzc.3	32516	ENSG00000104611	SH2D4A	SH2 domain containing 4A
chr16	64123667	64123896	230	*	.	1000	.	42.00144	-1	5.05212	115	Distal Intergenic	16	64980683	65038944	58262	2	1009	uc010cdn.3	915048	ENSG00000140937	CDH11	cadherin 11
chr12	46443528	46443757	230	*	.	1000	.	42.07443	-1	5.05212	115	Distal Intergenic	12	46319925	46385903	65979	2	9169	uc001roy.1	-57625	ENSG00000139218	SCAF11	SR-related CTD associated factor 11
chr1	39081458	39081687	230	*	.	1000	.	42.10929	-1	5.05212	115	Distal Intergenic	1	39303869	39325495	21627	2	64121	uc001ccq.3	243808	ENSG00000116954	RRAGC	Ras related GTP binding C
chr7	158488832	158489061	230	*	.	1000	.	42.13033	-1	5.05212	115	Intron (uc003wnv.1/54892, intron 2 of 27)	7	158424003	158482645	58643	2	54892	uc010lqu.1	-6187	ENSG00000146918	NCAPG2	non-SMC condensin II complex subunit G2
chr5	21803046	21803275	230	*	.	1000	.	42.30539	-1	5.05212	115	Intron (uc010iuc.2/1010, intron 6 of 11)	5	22142461	22152105	9645	1	5369	uc011cnp.1	-339186	ENSG00000168967	PMCHL1	pro-melanin concentrating hormone like 1 (pseudogene)
chr2	55914434	55914663	230	*	.	1000	.	42.37625	-1	5.05212	115	Intron (uc002rzf.3/87178, intron 2 of 27)	2	55861198	55921045	59848	2	87178	uc002rzf.3	6382	ENSG00000138035	PNPT1	polyribonucleotide nucleotidyltransferase 1
chr1	171195974	171196203	230	*	.	1000	.	42.40114	-1	5.05212	115	Distal Intergenic	1	171217633	171255113	37481	1	2326	uc009wvz.3	-21430	ENSG00000010932	FMO1	flavin containing dimethylaniline monoxygenase 1
chr9	136649497	136649726	230	*	.	1000	.	42.41363	-1	5.05212	115	Exon (uc004cer.3/7410, exon 16 of 27)	9	136635500	136655349	19850	2	7410	uc004cet.1	5623	ENSG00000160293	VAV2	vav guanine nucleotide exchange factor 2
chr2	80553411	80553640	230	*	.	1000	.	42.52073	-1	5.05212	115	Intron (uc010yse.2/1496, intron 11 of 21)	2	80532242	80875988	343747	1	1496	uc010ysi.2	21169	ENSG00000066032	CTNNA2	catenin alpha 2
chr2	28715906	28716135	230	*	.	1000	.	42.54935	-1	5.05212	115	Distal Intergenic	2	28718938	28866653	147716	1	151056	uc002rmb.2	-2803	ENSG00000163803	PLB1	phospholipase B1
chr3	9842311	9842540	230	*	.	1000	.	42.62924	-1	5.05212	115	Intron (uc003bta.2/10093, intron 3 of 5)	3	9834801	9848789	13989	1	10093	uc021wsu.1	7510	ENSG00000241553	ARPC4	actin related protein 2/3 complex subunit 4
chr14	101368646	101368875	230	*	.	1000	.	42.66545	-1	5.05212	115	Intron (uc010txl.1/79104, intron 2 of 3)	14	101361107	101373305	12199	1	79104	uc010txl.1	7539	NA	MEG8	maternally expressed 8, small nucleolar RNA host gene
chr6	20875691	20875920	230	*	.	1000	.	42.7441	-1	5.05212	115	Intron (uc003ndd.2/54901, intron 9 of 15)	6	21065279	21232634	167356	1	54901	uc003ndf.2	-189359	ENSG00000145996	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1
chr3	47830674	47830903	230	*	.	1000	.	42.77698	-1	5.05212	115	Distal Intergenic	3	47627378	47823596	196219	2	6599	uc011bbd.1	-7078	ENSG00000173473	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
chr15	101797068	101797297	230	*	.	1000	.	42.79291	-1	5.05212	115	Distal Intergenic	15	101715928	101792137	76210	2	22856	uc021sxt.1	-4931	ENSG00000131873	CHSY1	chondroitin sulfate synthase 1
chr16	760190	760419	230	*	.	1000	.	42.81012	-1	5.05212	115	Distal Intergenic	16	742500	755825	13326	2	146330	uc021taa.1	-4365	ENSG00000127585	FBXL16	F-box and leucine rich repeat protein 16
chr9	133329512	133329741	230	*	.	1000	.	42.90513	-1	5.05212	115	Exon (uc004bzm.3/445, exon 4 of 16)	9	133320094	133376661	56568	1	445	uc010mza.3	9418	ENSG00000130707	ASS1	argininosuccinate synthase 1
chr1	206808619	206808848	230	*	.	1000	.	42.94195	-1	5.05212	115	Promoter	1	206808881	206822542	13662	1	8444	uc001hei.3	-33	ENSG00000143479	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
chr6	593241	593470	230	*	.	1000	.	42.97831	-1	5.05212	115	Intron (uc003mtd.4/55770, intron 10 of 27)	6	655939	656964	1026	2	135458	uc003mtg.3	63494	ENSG00000188996	HUS1B	HUS1 checkpoint clamp component B
chr20	1761936	1762165	230	*	.	1000	.	42.98786	-1	5.05212	115	Distal Intergenic	20	1754011	1760392	6382	2	100289473	uc021vzr.1	-1544	ENSG00000232528	LOC100289473	cytoskeleton associated protein 2-like pseudogene
chr5	155079940	155080169	230	*	.	1000	.	43.05404	-1	5.05212	115	Distal Intergenic	5	155135063	156022061	886999	1	6444	uc003lwa.1	-54894	ENSG00000170624	SGCD	sarcoglycan delta
chr2	130681458	130681687	230	*	.	1000	.	43.08086	-1	5.05212	115	Intron (uc010yzp.2/389033, intron 1 of 2)	2	130680435	130691890	11456	2	389033	uc010yzp.2	10203	ENSG00000214100	PLAC9P1	placenta associated 9 pseudogene 1
chr10	60994676	60994905	230	*	.	1000	.	43.17069	-1	5.05212	115	Intron (uc001jkk.4/84457, intron 2 of 4)	10	60937227	61007534	70308	1	84457	uc001jkm.4	57449	ENSG00000165443	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like
chr3	166750148	166750377	230	*	.	1000	.	43.19472	-1	5.05212	115	Distal Intergenic	3	166958077	167098085	140009	2	79740	uc003fep.3	347708	ENSG00000169064	ZBBX	zinc finger B-box domain containing
chr4	4482373	4482602	230	*	.	1000	.	43.21467	-1	5.05212	115	Intron (uc003gic.3/53407, intron 1 of 10)	4	4420696	4543775	123080	2	53407	uc003gic.3	61173	ENSG00000168818	STX18	syntaxin 18
chr14	102968148	102968377	230	*	.	1000	.	43.25293	-1	5.05212	115	3' UTR	14	102973198	102975154	1957	2	122416	uc001ylx.1	6777	ENSG00000156381	ANKRD9	ankyrin repeat domain 9
chr13	25311243	25311472	230	*	.	1000	.	43.35178	-1	5.05212	115	Distal Intergenic	13	25338301	25370433	32133	1	56163	uc001upq.1	-26829	ENSG00000132972	RNF17	ring finger protein 17
chr8	79885047	79885276	230	*	.	1000	.	43.35385	-1	5.05212	115	Distal Intergenic	8	79645288	79717758	72471	2	3574	uc003ybi.3	-167289	ENSG00000104432	IL7	interleukin 7
chr20	14315081	14315310	230	*	.	1000	.	43.43469	-1	5.05212	115	Intron (uc002wot.3/140733, intron 3 of 16)	20	14304639	14318313	13675	2	23767	uc002wov.2	3003	ENSG00000125848	FLRT3	fibronectin leucine rich transmembrane protein 3
chr6	98153447	98153676	230	*	.	1000	.	43.52994	-1	5.05212	115	Intron (uc003ppd.1/uc003ppd.1, intron 4 of 4)	6	97537843	97862283	324441	2	100302287	uc021zda.1	-291164	ENSG00000221698	MIR548H3	microRNA 548h-3
chr6	85489197	85489426	230	*	.	1000	.	43.56144	-1	5.05212	115	Distal Intergenic	6	85442216	85473954	31739	2	9096	uc003pkl.2	-15243	ENSG00000112837	TBX18	T-box transcription factor 18
chr17	29151599	29151828	230	*	.	1000	.	43.67642	-1	5.05212	115	Promoter	17	29109702	29151778	42077	2	51379	uc002hfr.4	0	ENSG00000176390	CRLF3	cytokine receptor like factor 3
chr3	49966727	49966956	230	*	.	1000	.	43.77035	-1	5.05212	115	Promoter	3	49946302	49967445	21144	2	84315	uc003cxz.3	489	ENSG00000164077	MON1A	MON1 homolog A, secretory trafficking associated
chr13	38444467	38444696	230	*	.	1000	.	43.79537	-1	5.05212	115	Promoter	13	38210773	38443939	233167	2	7223	uc010tey.2	-528	ENSG00000133107	TRPC4	transient receptor potential cation channel subfamily C member 4
chr12	18403333	18403562	230	*	.	1000	.	43.88163	-1	5.05212	115	Distal Intergenic	12	18414474	18801352	386879	1	5288	uc001rdt.3	-10912	ENSG00000139144	PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma
chr8	60127690	60127919	230	*	.	1000	.	43.89447	-1	5.05212	115	Distal Intergenic	8	59717977	60031767	313791	2	9760	uc003xtw.1	-95923	ENSG00000198846	TOX	thymocyte selection associated high mobility group box
chr2	225233802	225234031	230	*	.	1000	.	43.90049	-1	5.05212	115	Distal Intergenic	2	225243415	225266711	23297	2	79843	uc002vnw.3	32680	ENSG00000124019	FAM124B	family with sequence similarity 124 member B
chr12	48031021	48031250	230	*	.	1000	.	43.97653	-1	5.05212	115	Distal Intergenic	12	48055715	48099844	44130	2	79657	uc001rpr.3	68594	ENSG00000005175	RPAP3	RNA polymerase II associated protein 3
chr13	43169201	43169430	230	*	.	1000	.	43.99394	-1	5.05212	115	Intron (uc001uyt.2/8600, intron 4 of 6)	13	43148291	43182149	33859	1	8600	uc001uyu.2	20910	ENSG00000120659	TNFSF11	TNF superfamily member 11
chr8	53649732	53649961	230	*	.	1000	.	44.00978	-1	5.05212	115	Distal Intergenic	8	53535018	53627026	92009	2	9821	uc003xrf.4	-22706	ENSG00000023287	RB1CC1	RB1 inducible coiled-coil 1
chr4	6682954	6683183	230	*	.	1000	.	44.0221	-1	5.05212	115	Distal Intergenic	4	6675918	6677774	1857	1	93622	uc003gjk.2	7036	ENSG00000170846	LOC93622	Morf4 family associated protein 1 like 1 pseudogene
chr22	25154196	25154425	230	*	.	1000	.	44.08254	-1	5.05212	115	Intron (uc003abd.2/440822, intron 3 of 20)	22	25160468	25161986	1519	1	7152	uc003abe.3	-6043	NA	TOP1P2	DNA topoisomerase I pseudogene 2
chr8	27319275	27319504	230	*	.	1000	.	44.11008	-1	5.05212	115	Intron (uc010lur.3/1135, intron 6 of 6)	8	27308266	27310076	1811	1	2185	uc003xfs.1	11009	ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta
chr10	105481079	105481308	230	*	.	1000	.	44.19911	-1	5.05212	115	Intron (uc010qqu.1/9644, intron 3 of 11)	10	105353784	105496624	142841	2	9644	uc010qqu.1	15316	ENSG00000107957	SH3PXD2A	SH3 and PX domains 2A
chr9	27714493	27714722	230	*	.	1000	.	44.27655	-1	5.05212	115	Distal Intergenic	9	27560499	27573864	13366	2	203228	uc003zqr.2	-140629	ENSG00000147894	C9orf72	C9orf72-SMCR8 complex subunit
chr14	35873848	35874077	230	*	.	1000	.	44.41191	-1	5.05212	115	Promoter	14	35870716	35873960	3245	2	4792	uc001wtf.4	0	ENSG00000100906	NFKBIA	NFKB inhibitor alpha
chr7	77763687	77763916	230	*	.	1000	.	44.45212	-1	5.05212	115	Intron (uc003ugx.3/9863, intron 17 of 21)	7	77976559	77988770	12212	1	399670	uc010ldz.3	-212643	ENSG00000231322	RPL13AP17	ribosomal protein L13a pseudogene 17
chr1	155880595	155880824	230	*	.	1000	.	44.45362	-1	5.05212	115	Promoter	1	155867599	155880706	13108	2	6016	uc031pqc.1	0	ENSG00000143622	RIT1	Ras like without CAAX 1
chr10	75289181	75289410	230	*	.	1000	.	44.45416	-1	5.05212	115	3' UTR	10	75257296	75290593	33298	2	159195	uc001juk.3	1183	ENSG00000166348	USP54	ubiquitin specific peptidase 54
